id,state,period,price
"2740","KY","200203","5.48"
"2741","KY","200202","5.51"
"2742","KY","200201","5.26"
"2743","KY","200112","5.54"
"2744","KY","200111","5.67"
"2745","KY","200110","5.79"
"2746","KY","200109","5.72"
"2747","KY","200108","5.59"
"2748","KY","200107","5.69"
"2749","KY","200106","5.75"
"2750","KY","200105","5.75"
"2751","KY","200104","5.64"
"2752","KY","200103","5.5"
"2753","KY","200102","5.54"
"2754","KY","200101","5.14"
"2755","LA","201309","9.68"
"2756","LA","201308","9.72"
"2757","LA","201307","9.74"
"2758","LA","201306","9.65"
"2759","LA","201305","9.66"
"2760","LA","201304","9.12"
"2761","LA","201303","9.14"
"2762","LA","201302","9.03"
"2763","LA","201301","8.76"
"2764","LA","201212","8.47"
"2765","LA","201211","8.39"
"2766","LA","201210","8.68"
"2767","LA","201209","8.56"
"2768","LA","201208","8.29"
"2769","LA","201207","8.38"
"2770","LA","201206","8.01"
"2771","LA","201205","8.48"
"2772","LA","201204","8.38"
"2773","LA","201203","8.4"
"2774","LA","201202","8.4"
"2775","LA","201201","8.15"
"2776","LA","201112","8.18"
"2777","LA","201111","8.62"
"2778","LA","201110","9.45"
"2779","LA","201109","9.49"
"2780","LA","201108","9.41"
"2781","LA","201107","9.36"
"2782","LA","201106","9.47"
"2783","LA","201105","9.14"
"2784","LA","201104","8.9"
"2785","LA","201103","8.83"
"2786","LA","201102","8.24"
"2787","LA","201101","7.9"
"2788","LA","201012","8.19"
"2789","LA","201011","8.86"
"2790","LA","201010","9.58"
"2791","LA","201009","9.53"
"2792","LA","201008","9.29"
"2793","LA","201007","9.14"
"2794","LA","201006","8.86"
"2795","LA","201005","9.05"
"2796","LA","201004","9.22"
"2797","LA","201003","9.23"
"2798","LA","201002","8.57"
"2799","LA","201001","8.14"
"2800","LA","200912","7.6"
"2801","LA","200911","7.39"
"2802","LA","200910","7.96"
"2803","LA","200909","7.95"
"2804","LA","200908","7.9"
"2805","LA","200907","8.01"
"2806","LA","200906","7.63"
"2807","LA","200905","8.52"
"2808","LA","200904","8.48"
"2809","LA","200903","8.66"
"2810","LA","200902","8.78"
"2811","LA","200901","8.67"
"2812","LA","200812","9.33"
"2813","LA","200811","10.4"
"2814","LA","200810","10.94"
"2815","LA","200809","11.24"
"2816","LA","200808","11.79"
"2817","LA","200807","11.27"
"2818","LA","200806","10.37"
"2819","LA","200805","10.33"
"2820","LA","200804","9.8"
"2821","LA","200803","9.48"
"2822","LA","200802","8.68"
"2823","LA","200801","8.5"
"2824","LA","200712","9.19"
"2825","LA","200711","8.88"
"2826","LA","200710","9.71"
"2827","LA","200709","9.24"
"2828","LA","200708","9.54"
"2829","LA","200707","9.64"
"2830","LA","200706","9.5"
"2831","LA","200705","9.91"
"2832","LA","200704","9.7"
"2833","LA","200703","9.13"
"2834","LA","200702","9.04"
"2835","LA","200701","8.86"
"2836","LA","200612","8.42"
"2837","LA","200611","8.9"
"2838","LA","200610","10.16"
"2839","LA","200609","9.7"
"2840","LA","200608","9.14"
"2841","LA","200607","9.07"
"2842","LA","200606","9.09"
"2843","LA","200605","8.82"
"2844","LA","200604","8.76"
"2845","LA","200603","8.67"
"2846","LA","200602","9.59"
"2847","LA","200601","8.89"
"2848","LA","200512","9.74"
"2849","LA","200511","10.65"
"2850","LA","200510","9.99"
"2851","LA","200509","9.28"
"2852","LA","200508","9.26"
"2853","LA","200507","9.08"
"2854","LA","200506","8.86"
"2855","LA","200505","8.12"
"2856","LA","200504","7.74"
"2857","LA","200503","7.81"
"2858","LA","200502","7.73"
"2859","LA","200501","7.45"
"2860","LA","200412","7.98"
"2861","LA","200411","7.46"
"2862","LA","200410","8.28"
"2863","LA","200409","8.52"
"2864","LA","200408","8.86"
"2865","LA","200407","8.34"
"2866","LA","200406","8.23"
"2867","LA","200405","8.06"
"2868","LA","200404","7.83"
"2869","LA","200403","7.65"
"2870","LA","200402","7.28"
"2871","LA","200401","7.29"
"2872","LA","200312","7.12"
"2873","LA","200311","7.31"
"2874","LA","200310","8.12"
"2875","LA","200309","8.41"
"2876","LA","200308","8.44"
"2877","LA","200307","8.38"
"2878","LA","200306","8.3"
"2879","LA","200305","8.23"
"2880","LA","200304","8.0"
"2881","LA","200303","7.67"
"2882","LA","200302","6.59"
"2883","LA","200301","6.68"
"2884","LA","200212","7.08"
"2885","LA","200211","7.11"
"2886","LA","200210","7.22"
"2887","LA","200209","7.45"
"2888","LA","200208","7.46"
"2889","LA","200207","7.67"
"2890","LA","200206","7.69"
"2891","LA","200205","7.1"
"2892","LA","200204","6.54"
"2893","LA","200203","6.33"
"2894","LA","200202","6.42"
"2895","LA","200201","6.27"
"2896","LA","200112","6.38"
"2897","LA","200111","6.59"
"2898","LA","200110","7.82"
"2899","LA","200109","7.55"
"2900","LA","200108","7.56"
"2901","LA","200107","7.83"
"2902","LA","200106","8.8"
"2903","LA","200105","8.33"
"2904","LA","200104","8.64"
"2905","LA","200103","9.17"
"2906","LA","200102","8.52"
"2907","LA","200101","7.97"
"2908","ME","201309","14.45"
"2909","ME","201308","14.37"
"2910","ME","201307","14.26"
"2911","ME","201306","14.16"
"2912","ME","201305","14.36"
"2913","ME","201304","14.24"
"2914","ME","201303","14.16"
"2915","ME","201302","14.58"
"2916","ME","201301","14.63"
"2917","ME","201212","14.7"
"2918","ME","201211","14.83"
"2919","ME","201210","14.76"
"2920","ME","201209","14.81"
"2921","ME","201208","14.66"
"2922","ME","201207","14.63"
"2923","ME","201206","14.21"
"2924","ME","201205","14.41"
"2925","ME","201204","14.46"
"2926","ME","201203","14.28"
"2927","ME","201202","15.07"
"2928","ME","201201","15.02"
"2929","ME","201112","15.26"
"2930","ME","201111","15.35"
"2931","ME","201110","15.4"
"2932","ME","201109","15.4"
"2933","ME","201108","15.27"
"2934","ME","201107","15.11"
"2935","ME","201106","15.28"
"2936","ME","201105","15.37"
"2937","ME","201104","15.33"
"2938","ME","201103","15.28"
"2939","ME","201102","15.8"
"2940","ME","201101","15.72"
"2941","ME","201012","15.76"
"2942","ME","201011","15.84"
"2943","ME","201010","15.85"
"2944","ME","201009","15.88"
"2945","ME","201008","15.78"
"2946","ME","201007","15.73"
"2947","ME","201006","15.75"
"2948","ME","201005","15.72"
"2949","ME","201004","15.7"
"2950","ME","201003","15.63"
"2951","ME","201002","15.58"
"2952","ME","201001","15.43"
"2953","ME","200912","15.53"
"2954","ME","200911","15.55"
"2955","ME","200910","15.58"
"2956","ME","200909","15.65"
"2957","ME","200908","15.51"
"2958","ME","200907","15.51"
"2959","ME","200906","15.56"
"2960","ME","200905","15.46"
"2961","ME","200904","15.45"
"2962","ME","200903","15.35"
"2963","ME","200902","16.2"
"2964","ME","200901","16.22"
"2965","ME","200812","16.23"
"2966","ME","200811","16.31"
"2967","ME","200810","16.47"
"2968","ME","200809","16.42"
"2969","ME","200808","16.29"
"2970","ME","200807","16.33"
"2971","ME","200806","16.14"
"2972","ME","200805","16.37"
"2973","ME","200804","16.57"
"2974","ME","200803","16.35"
"2975","ME","200802","15.52"
"2976","ME","200801","15.62"
"2977","ME","200712","16.74"
"2978","ME","200711","16.86"
"2979","ME","200710","16.94"
"2980","ME","200709","16.93"
"2981","ME","200708","16.79"
"2982","ME","200707","16.7"
"2983","ME","200706","16.73"
"2984","ME","200705","16.87"
"2985","ME","200704","16.85"
"2986","ME","200703","17.0"
"2987","ME","200702","15.17"
"2988","ME","200701","15.16"
"2989","ME","200612","14.03"
"2990","ME","200611","14.06"
"2991","ME","200610","14.13"
"2992","ME","200609","13.74"
"2993","ME","200608","13.67"
"2994","ME","200607","13.53"
"2995","ME","200606","13.84"
"2996","ME","200605","13.72"
"2997","ME","200604","13.7"
"2998","ME","200603","13.89"
"2999","ME","200602","13.7"
"3000","ME","200601","13.69"
"3001","ME","200512","10.84"
"3002","ME","200511","13.73"
"3003","ME","200510","12.54"
"3004","ME","200509","14.47"
"3005","ME","200508","13.55"
"3006","ME","200507","13.62"
"3007","ME","200506","14.39"
"3008","ME","200505","13.14"
"3009","ME","200504","13.2"
"3010","ME","200503","12.81"
"3011","ME","200502","14.35"
"3012","ME","200501","13.7"
"3013","ME","200412","11.98"
"3014","ME","200411","12.0"
"3015","ME","200410","12.28"
"3016","ME","200409","11.87"
"3017","ME","200408","12.12"
"3018","ME","200407","12.78"
"3019","ME","200406","12.37"
"3020","ME","200405","12.67"
"3021","ME","200404","12.11"
"3022","ME","200403","12.33"
"3023","ME","200402","12.15"
"3024","ME","200401","11.64"
"3025","ME","200312","12.0"
"3026","ME","200311","12.61"
"3027","ME","200310","11.63"
"3028","ME","200309","12.0"
"3029","ME","200308","12.64"
"3030","ME","200307","11.83"
"3031","ME","200306","13.81"
"3032","ME","200305","13.44"
"3033","ME","200304","12.7"
"3034","ME","200303","12.28"
"3035","ME","200302","12.33"
"3036","ME","200301","11.97"
"3037","ME","200212","12.29"
"3038","ME","200211","12.34"
"3039","ME","200210","13.59"
"3040","ME","200209","13.75"
"3041","ME","200208","12.46"
"3042","ME","200207","12.91"
"3043","ME","200206","13.07"
"3044","ME","200205","12.97"
"3045","ME","200204","12.63"
"3046","ME","200203","16.06"
"3047","ME","200202","11.65"
"3048","ME","200201","10.66"
"3049","ME","200112","12.85"
"3050","ME","200111","12.68"
"3051","ME","200110","13.97"
"3052","ME","200109","14.3"
"3053","ME","200108","13.04"
"3054","ME","200107","13.01"
"3055","ME","200106","13.31"
"3056","ME","200105","14.24"
"3057","ME","200104","12.32"
"3058","ME","200103","12.64"
"3059","ME","200102","12.84"
"3060","ME","200101","12.96"
"3061","MT","201309","11.07"
"3062","MT","201308","10.93"
"3063","MT","201307","11.03"
"3064","MT","201306","11.06"
"3065","MT","201305","10.45"
"3066","MT","201304","10.15"
"3067","MT","201303","10.05"
"3068","MT","201302","9.86"
"3069","MT","201301","9.81"
"3070","MT","201212","9.89"
"3071","MT","201211","10.04"
"3072","MT","201210","10.54"
"3073","MT","201209","10.74"
"3074","MT","201208","10.52"
"3075","MT","201207","10.6"
"3076","MT","201206","10.43"
"3077","MT","201205","10.13"
"3078","MT","201204","9.86"
"3079","MT","201203","9.7"
"3080","MT","201202","9.59"
"3081","MT","201201","9.57"
"3082","MT","201112","9.58"
"3083","MT","201111","9.8"
"3084","MT","201110","10.26"
"3085","MT","201109","10.44"
"3086","MT","201108","10.34"
"3087","MT","201107","10.39"
"3088","MT","201106","10.15"
"3089","MT","201105","9.77"
"3090","MT","201104","9.5"
"3091","MT","201103","9.35"
"3092","MT","201102","9.33"
"3093","MT","201101","9.08"
"3094","MT","201012","8.95"
"3095","MT","201011","9.39"
"3096","MT","201010","9.69"
"3097","MT","201009","9.79"
"3098","MT","201008","9.9"
"3099","MT","201007","9.74"
"3100","MT","201006","9.42"
"3101","MT","201005","9.16"
"3102","MT","201004","8.88"
"3103","MT","201003","8.83"
"3104","MT","201002","8.62"
"3105","MT","201001","8.45"
"3106","MT","200912","8.67"
"3107","MT","200911","8.85"
"3108","MT","200910","9.16"
"3109","MT","200909","9.38"
"3110","MT","200908","9.25"
"3111","MT","200907","9.55"
"3112","MT","200906","9.45"
"3113","MT","200905","9.03"
"3114","MT","200904","8.73"
"3115","MT","200903","8.71"
"3116","MT","200902","8.61"
"3117","MT","200901","8.51"
"3118","MT","200812","8.68"
"3119","MT","200811","8.98"
"3120","MT","200810","9.36"
"3121","MT","200809","9.78"
"3122","MT","200808","9.89"
"3123","MT","200807","9.96"
"3124","MT","200806","9.72"
"3125","MT","200805","9.38"
"3126","MT","200804","8.91"
"3127","MT","200803","8.81"
"3128","MT","200802","8.53"
"3129","MT","200801","8.54"
"3130","MT","200712","8.61"
"3131","MT","200711","8.42"
"3132","MT","200710","9.13"
"3133","MT","200709","9.2"
"3134","MT","200708","9.12"
"3135","MT","200707","9.4"
"3136","MT","200706","9.44"
"3137","MT","200705","8.92"
"3138","MT","200704","8.77"
"3139","MT","200703","8.56"
"3140","MT","200702","8.21"
"3141","MT","200701","8.19"
"3142","MT","200612","8.23"
"3143","MT","200611","8.45"
"3144","MT","200610","8.83"
"3145","MT","200609","8.83"
"3146","MT","200608","8.41"
"3147","MT","200607","8.45"
"3148","MT","200606","8.46"
"3149","MT","200605","8.25"
"3150","MT","200604","7.99"
"3151","MT","200603","7.93"
"3152","MT","200602","8.34"
"3153","MT","200601","7.7"
"3154","MT","200512","7.92"
"3155","MT","200511","8.4"
"3156","MT","200510","8.33"
"3157","MT","200509","8.63"
"3158","MT","200508","8.52"
"3159","MT","200507","8.54"
"3160","MT","200506","8.5"
"3161","MT","200505","8.4"
"3162","MT","200504","7.98"
"3163","MT","200503","7.74"
"3164","MT","200502","7.54"
"3165","MT","200501","7.37"
"3166","MT","200412","7.72"
"3167","MT","200411","7.94"
"3168","MT","200410","8.09"
"3169","MT","200409","8.44"
"3170","MT","200408","8.33"
"3171","MT","200407","8.38"
"3172","MT","200406","8.34"
"3173","MT","200405","8.06"
"3174","MT","200404","7.79"
"3175","MT","200403","7.66"
"3176","MT","200402","7.14"
"3177","MT","200401","7.15"
"3178","MT","200312","7.31"
"3179","MT","200311","7.6"
"3180","MT","200310","8.01"
"3181","MT","200309","8.25"
"3182","MT","200308","8.3"
"3183","MT","200307","8.03"
"3184","MT","200306","7.79"
"3185","MT","200305","7.5"
"3186","MT","200304","7.31"
"3187","MT","200303","7.07"
"3188","MT","200302","7.04"
"3189","MT","200301","6.93"
"3190","MT","200212","7.09"
"3191","MT","200211","7.25"
"3192","MT","200210","7.63"
"3193","MT","200209","7.86"
"3194","MT","200208","7.88"
"3195","MT","200207","7.68"
"3196","MT","200206","7.35"
"3197","MT","200205","7.08"
"3198","MT","200204","6.88"
"3199","MT","200203","6.74"
"3200","MT","200202","6.93"
"3201","MT","200201","6.83"
"3202","MT","200112","6.95"
"3203","MT","200111","7.1"
"3204","MT","200110","7.27"
"3205","MT","200109","7.28"
"3206","MT","200108","7.35"
"3207","MT","200107","7.32"
"3208","MT","200106","7.2"
"3209","MT","200105","6.94"
"3210","MT","200104","6.31"
"3211","MT","200103","6.35"
"3212","MT","200102","6.46"
"3213","MT","200101","6.44"
"3214","NE","201309","11.85"
"3215","NE","201308","11.93"
"3216","NE","201307","12.0"
"3217","NE","201306","11.69"
"3218","NE","201305","10.13"
"3219","NE","201304","9.66"
"3220","NE","201303","9.42"
"3221","NE","201302","9.28"
"3222","NE","201301","8.72"
"3223","NE","201212","9.13"
"3224","NE","201211","9.43"
"3225","NE","201210","10.43"
"3226","NE","201209","11.5"
"3227","NE","201208","11.24"
"3228","NE","201207","11.38"
"3229","NE","201206","10.71"
"3230","NE","201205","9.68"
"3231","NE","201204","9.95"
"3232","NE","201203","9.16"
"3233","NE","201202","8.86"
"3234","NE","201201","8.61"
"3235","NE","201112","8.43"
"3236","NE","201111","9.04"
"3237","NE","201110","9.62"
"3238","NE","201109","11.0"
"3239","NE","201108","10.67"
"3240","NE","201107","10.8"
"3241","NE","201106","10.45"
"3242","NE","201105","9.11"
"3243","NE","201104","8.97"
"3244","NE","201103","8.39"
"3245","NE","201102","8.07"
"3246","NE","201101","7.79"
"3247","NE","201012","7.98"
"3248","NE","201011","8.87"
"3249","NE","201010","9.1"
"3250","NE","201009","10.22"
"3251","NE","201008","10.3"
"3252","NE","201007","10.38"
"3253","NE","201006","10.03"
"3254","NE","201005","9.2"
"3255","NE","201004","8.64"
"3256","NE","201003","7.93"
"3257","NE","201002","7.92"
"3258","NE","201001","7.24"
"3259","NE","200912","7.63"
"3260","NE","200911","8.06"
"3261","NE","200910","8.64"
"3262","NE","200909","9.95"
"3263","NE","200908","10.05"
"3264","NE","200907","9.99"
"3265","NE","200906","9.88"
"3266","NE","200905","8.73"
"3267","NE","200904","8.08"
"3268","NE","200903","7.74"
"3269","NE","200902","7.68"
"3270","NE","200901","6.98"
"3271","NE","200812","6.97"
"3272","NE","200811","7.71"
"3273","NE","200810","8.06"
"3274","NE","200809","9.37"
"3275","NE","200808","9.16"
"3276","NE","200807","8.92"
"3277","NE","200806","9.38"
"3278","NE","200805","7.97"
"3279","NE","200804","7.46"
"3280","NE","200803","7.16"
"3281","NE","200802","6.77"
"3282","NE","200801","6.51"
"3283","NE","200712","6.6"
"3284","NE","200711","7.27"
"3285","NE","200710","7.62"
"3286","NE","200709","8.84"
"3287","NE","200708","8.77"
"3288","NE","200707","8.82"
"3289","NE","200706","8.71"
"3290","NE","200705","7.6"
"3291","NE","200704","7.34"
"3292","NE","200703","6.78"
"3293","NE","200702","6.4"
"3294","NE","200701","6.47"
"3295","NE","200612","6.63"
"3296","NE","200611","7.11"
"3297","NE","200610","7.36"
"3298","NE","200609","8.51"
"3299","NE","200608","8.47"
"3300","NE","200607","8.51"
"3301","NE","200606","8.16"
"3302","NE","200605","7.62"
"3303","NE","200604","7.02"
"3304","NE","200603","6.65"
"3305","NE","200602","6.73"
"3306","NE","200601","5.97"
"3307","NE","200512","6.2"
"3308","NE","200511","6.79"
"3309","NE","200510","7.06"
"3310","NE","200509","8.24"
"3311","NE","200508","8.32"
"3312","NE","200507","8.27"
"3313","NE","200506","8.0"
"3314","NE","200505","7.17"
"3315","NE","200504","6.64"
"3316","NE","200503","6.47"
"3317","NE","200502","6.19"
"3318","NE","200501","5.75"
"3319","NE","200412","6.12"
"3320","NE","200411","6.74"
"3321","NE","200410","6.87"
"3322","NE","200409","7.99"
"3323","NE","200408","8.21"
"3324","NE","200407","8.23"
"3325","NE","200406","7.9"
"3326","NE","200405","6.93"
"3327","NE","200404","6.78"
"3328","NE","200403","6.21"
"3329","NE","200402","5.97"
"3330","NE","200401","5.76"
"3331","NE","200312","5.94"
"3332","NE","200311","6.46"
"3333","NE","200310","6.83"
"3334","NE","200309","7.85"
"3335","NE","200308","7.9"
"3336","NE","200307","7.94"
"3337","NE","200306","7.99"
"3338","NE","200305","6.81"
"3339","NE","200304","6.45"
"3340","NE","200303","6.07"
"3341","NE","200302","5.93"
"3342","NE","200301","5.75"
"3343","NE","200212","5.97"
"3344","NE","200211","6.3"
"3345","NE","200210","6.72"
"3346","NE","200209","7.58"
"3347","NE","200208","7.66"
"3348","NE","200207","7.76"
"3349","NE","200206","7.4"
"3350","NE","200205","6.71"
"3351","NE","200204","6.17"
"3352","NE","200203","5.98"
"3353","NE","200202","5.94"
"3354","NE","200201","5.7"
"3355","NE","200112","6.04"
"3356","NE","200111","6.31"
"3357","NE","200110","6.57"
"3358","NE","200109","7.37"
"3359","NE","200108","7.4"
"3360","NE","200107","7.44"
"3361","NE","200106","7.44"
"3362","NE","200105","6.44"
"3363","NE","200104","6.01"
"3364","NE","200103","5.7"
"3365","NE","200102","5.6"
"3366","NE","200101","5.26"
"3367","NV","201309","11.94"
"3368","NV","201308","11.76"
"3369","NV","201307","11.6"
"3370","NV","201306","11.56"
"3371","NV","201305","11.96"
"3372","NV","201304","12.28"
"3373","NV","201303","11.9"
"3374","NV","201302","11.59"
"3375","NV","201301","11.24"
"3376","NV","201212","11.82"
"3377","NV","201211","12.45"
"3378","NV","201210","12.04"
"3379","NV","201209","11.58"
"3380","NV","201208","11.46"
"3381","NV","201207","11.52"
"3382","NV","201206","11.8"
"3383","NV","201205","12.1"
"3384","NV","201204","12.4"
"3385","NV","201203","12.16"
"3386","NV","201202","12.55"
"3387","NV","201201","11.38"
"3388","NV","201112","11.07"
"3389","NV","201111","11.75"
"3390","NV","201110","11.38"
"3391","NV","201109","11.52"
"3392","NV","201108","11.52"
"3393","NV","201107","11.46"
"3394","NV","201106","11.55"
"3395","NV","201105","12.06"
"3396","NV","201104","12.07"
"3397","NV","201103","12.02"
"3398","NV","201102","11.85"
"3399","NV","201101","11.6"
"3400","NV","201012","11.61"
"3401","NV","201011","12.6"
"3402","NV","201010","12.18"
"3403","NV","201009","12.43"
